access_point_id,stop_id,raw_stop_id,stop_name,mode,source_feed,district,in_system_a,in_system_b
iett_5252763__bus,iett_5252763,5252763,ŞEHİT VEDAT BARCEĞCİ İLKOKULU,bus,iett_gtfs,Başakşehir,True,False
iett_5252764__bus,iett_5252764,5252764,ŞEHİT VEDAT BARCEĞCİ İLKOKULU,bus,iett_gtfs,Başakşehir,True,False
iett_5252765__bus,iett_5252765,5252765,PROF.DR.AZİZ SANCAR CADDESİ ,bus,iett_gtfs,Başakşehir,True,False
iett_5252766__bus,iett_5252766,5252766,PROF.DR.AZİZ SANCAR CADDESİ ,bus,iett_gtfs,Başakşehir,True,False
iett_5252767__bus,iett_5252767,5252767,MİHRABAT SOKAK,bus,iett_gtfs,Başakşehir,True,False
iett_5252768__bus,iett_5252768,5252768,MİHRABAT SOKAK,bus,iett_gtfs,Başakşehir,True,False
iett_5252769__bus,iett_5252769,5252769,EMLAK KONUT VADİ EVLERİ 2,bus,iett_gtfs,Başakşehir,True,False
iett_5252770__bus,iett_5252770,5252770,EMLAK KONUT VADİ EVLERİ 2,bus,iett_gtfs,Başakşehir,True,False
iett_5252771__bus,iett_5252771,5252771,EMLAK KONUT VADİ EVLERİ 1,bus,iett_gtfs,Başakşehir,True,False
iett_5252772__bus,iett_5252772,5252772,EMLAK KONUT VADİ EVLERİ 1,bus,iett_gtfs,Başakşehir,True,False
iett_292599__bus,iett_292599,292599,BEYKOZ ORMAN İŞLERİ,bus,iett_gtfs,Beykoz,True,False
iett_292600__bus,iett_292600,292600,BEYKOZ ORMAN İŞLERİ,bus,iett_gtfs,Beykoz,True,False
iett_292601__bus,iett_292601,292601,ŞEHİT MUSTAFA YAZICI PARKI,bus,iett_gtfs,Beykoz,True,False
iett_580034__bus,iett_580034,580034,DİNÇ SOKAK,bus,iett_gtfs,Ümraniye,True,False
iett_292604__bus,iett_292604,292604,VEYSEL KARANİ CADDESİ,bus,iett_gtfs,Beykoz,True,False
iett_292606__bus,iett_292606,292606,TAŞKÖPRÜ,bus,iett_gtfs,Beykoz,True,False
iett_292607__bus,iett_292607,292607,TAŞKÖPRÜ,bus,iett_gtfs,Beykoz,True,False
iett_292608__bus,iett_292608,292608,ÇUBUKLU EVLERİ,bus,iett_gtfs,Beykoz,True,False
iett_292610__bus,iett_292610,292610,ÇUBUKLU EVLERİ,bus,iett_gtfs,Beykoz,True,False
iett_509127__bus,iett_509127,509127,KAMER SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_509128__bus,iett_509128,509128,KAMER SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_509129__bus,iett_509129,509129,MUSTAFA KARAŞAHİN İLKOKULU,bus,iett_gtfs,Sancaktepe,True,False
iett_509131__bus,iett_509131,509131,ŞEHİT ABDURRAHMANGAZİ CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509133__bus,iett_509133,509133,VARLIK SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_509135__bus,iett_509135,509135,SARUHAN CAMİİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509137__bus,iett_509137,509137,SABIR CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_290615__bus,iett_290615,290615,KADİR SOKAK,bus,iett_gtfs,Sultanbeyli,True,False
iett_290616__bus,iett_290616,290616,KADİR SOKAK,bus,iett_gtfs,Sultanbeyli,True,False
iett_290617__bus,iett_290617,290617,MEVLANA CAMİİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_290618__bus,iett_290618,290618,MEVLANA CAMİİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_290619__bus,iett_290619,290619,OLGUN SOKAK,bus,iett_gtfs,Sultanbeyli,True,False
iett_290621__bus,iett_290621,290621,MESCİD SOKAK,bus,iett_gtfs,Sultanbeyli,True,False
iett_290623__bus,iett_290623,290623,YONCA SOKAK,bus,iett_gtfs,Sultanbeyli,True,False
iett_290624__bus,iett_290624,290624,YONCA SOKAK,bus,iett_gtfs,Sultanbeyli,True,False
iett_290625__bus,iett_290625,290625,YAĞMUR SOKAK,bus,iett_gtfs,Sultanbeyli,True,False
iett_290627__bus,iett_290627,290627,HASANPAŞA İLKOKULU,bus,iett_gtfs,Sultanbeyli,True,False
iett_290628__bus,iett_290628,290628,HASANPAŞA İLKOKULU,bus,iett_gtfs,Sultanbeyli,True,False
iett_290631__bus,iett_290631,290631,FATİH ORTAOKULU,bus,iett_gtfs,Sultanbeyli,True,False
iett_290632__bus,iett_290632,290632,FATİH ORTAOKULU,bus,iett_gtfs,Sultanbeyli,True,False
iett_290033__bus,iett_290033,290033,ŞİMŞEK SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290035__bus,iett_290035,290035,KARTAL SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_509140__bus,iett_509140,509140,PERRAN KUTMAN SARITAŞ İLKOKULU,bus,iett_gtfs,Sancaktepe,True,False
iett_681182__bus,iett_681182,681182,PULCU KULÜBESİ,bus,iett_gtfs,Üsküdar,True,False
iett_681183__bus,iett_681183,681183,PULCU KULÜBESİ,bus,iett_gtfs,Üsküdar,True,False
iett_290635__bus,iett_290635,290635,ŞEHİT KEREM ÇALIŞKANCI,bus,iett_gtfs,Sultanbeyli,True,False
iett_290636__bus,iett_290636,290636,ŞEHİT KEREM ÇALIŞKANCI,bus,iett_gtfs,Sultanbeyli,True,False
iett_290637__bus,iett_290637,290637,ÇİÇEKLİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_290638__bus,iett_290638,290638,ÇİÇEKLİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_683945__bus,iett_683945,683945,KALE SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_509142__bus,iett_509142,509142,KALE SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_292619__bus,iett_292619,292619,MİLLİ TAKIMLAR KAMPI,bus,iett_gtfs,Beykoz,True,False
iett_292621__bus,iett_292621,292621,KILIÇLI İLKOKULU,bus,iett_gtfs,Beykoz,True,False
iett_292623__bus,iett_292623,292623,SIRMAKEŞ CADDESİ,bus,iett_gtfs,Beykoz,True,False
iett_292627__bus,iett_292627,292627,ŞEHİT CENGİZ CADDESİ,bus,iett_gtfs,Beykoz,True,False
iett_292629__bus,iett_292629,292629,MAHMUT ŞEVKETPAŞA MEZARLIĞI,bus,iett_gtfs,Beykoz,True,False
iett_292631__bus,iett_292631,292631,KİRAZLIYAYLA CADDESİ,bus,iett_gtfs,Beykoz,True,False
iett_292632__bus,iett_292632,292632,KİRAZLIYAYLA CADDESİ,bus,iett_gtfs,Beykoz,True,False
iett_292633__bus,iett_292633,292633,LALEZAR SOKAK,bus,iett_gtfs,Beykoz,True,False
iett_292634__bus,iett_292634,292634,LALEZAR SOKAK,bus,iett_gtfs,Beykoz,True,False
iett_290037__bus,iett_290037,290037,ÇATALMEŞE,bus,iett_gtfs,Çekmeköy,True,False
iett_290038__bus,iett_290038,290038,ÇATALMEŞE,bus,iett_gtfs,Çekmeköy,True,False
iett_580036__bus,iett_580036,580036,İŞKUR ÜMRANİYE,bus,iett_gtfs,Ümraniye,True,False
iett_290039__bus,iett_290039,290039,214.SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_292635__bus,iett_292635,292635,OTAĞTEPE CADDESİ,bus,iett_gtfs,Beykoz,True,False
iett_292637__bus,iett_292637,292637,RİVA,bus,iett_gtfs,Beykoz,True,False
iett_292638__bus,iett_292638,292638,YOL AĞZI,bus,iett_gtfs,Beykoz,True,False
iett_292640__bus,iett_292640,292640,ÇAMLIKTEPE,bus,iett_gtfs,Beykoz,True,False
iett_292642__bus,iett_292642,292642,YENİ MAHALLE SPOR TESİSLERİ,bus,iett_gtfs,Beykoz,True,False
iett_292645__bus,iett_292645,292645,TAŞOCAĞI,bus,iett_gtfs,Beykoz,True,False
iett_292646__bus,iett_292646,292646,TAŞOCAĞI,bus,iett_gtfs,Beykoz,True,False
iett_292647__bus,iett_292647,292647,KİREÇOCAĞI,bus,iett_gtfs,Beykoz,True,False
iett_292648__bus,iett_292648,292648,KİREÇOCAĞI,bus,iett_gtfs,Beykoz,True,False
iett_292653__bus,iett_292653,292653,KAVAKLIK,bus,iett_gtfs,Beykoz,True,False
iett_580037__bus,iett_580037,580037,AKASYA  ,bus,iett_gtfs,Ümraniye,True,False
iett_580038__bus,iett_580038,580038,AKASYA ,bus,iett_gtfs,Ümraniye,True,False
iett_292655__bus,iett_292655,292655,DÜZ KESTANE,bus,iett_gtfs,Beykoz,True,False
iett_292657__bus,iett_292657,292657,ÜMRANİYE CEZAEVİ,bus,iett_gtfs,Beykoz,True,False
iett_580039__bus,iett_580039,580039,ÜMRANİYE CEZAEVİ,bus,iett_gtfs,Ümraniye,True,False
iett_580040__bus,iett_580040,580040,ŞEHİT ÖĞRETMEN YASEMİN TEKİN İLKOKULU,bus,iett_gtfs,Ümraniye,True,False
iett_580041__bus,iett_580041,580041,ŞEHİT ÖĞRETMEN YASEMİN TEKİN İLKOKULU,bus,iett_gtfs,Ümraniye,True,False
iett_290041__bus,iett_290041,290041,SENEM SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290042__bus,iett_290042,290042,SENEM SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290043__bus,iett_290043,290043,HAMİDİYE,bus,iett_gtfs,Çekmeköy,True,False
iett_290044__bus,iett_290044,290044,HAMİDİYE,bus,iett_gtfs,Çekmeköy,True,False
iett_290045__bus,iett_290045,290045,ULUBATLI HASAN CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_659431__bus,iett_659431,659431,ŞAHİNBEY ATATÜRK CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290048__bus,iett_290048,290048,ŞAHİNBEY ATATÜRK CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290049__bus,iett_290049,290049,ÖĞRETMENLER SİTESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290050__bus,iett_290050,290050,ÖĞRETMENLER SİTESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290051__bus,iett_290051,290051,GÜVEN SİTESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290052__bus,iett_290052,290052,GÜVEN SİTESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_580042__bus,iett_580042,580042,KUMRAL SOKAK,bus,iett_gtfs,Ümraniye,True,False
iett_580044__bus,iett_580044,580044,ERSAN SOKAK,bus,iett_gtfs,Ümraniye,True,False
iett_580046__bus,iett_580046,580046,SELÇUKLU SOKAK,bus,iett_gtfs,Ümraniye,True,False
iett_292658__bus,iett_292658,292658,FATİH MAHALLESİ MUHTARLIĞI,bus,iett_gtfs,Beykoz,True,False
iett_292659__bus,iett_292659,292659,FATİH MAHALLESİ MUHTARLIĞI,bus,iett_gtfs,Beykoz,True,False
iett_681188__bus,iett_681188,681188,ÇAMLICA CADDESİ,bus,iett_gtfs,Üsküdar,True,False
iett_681190__bus,iett_681190,681190,MEFKURE SOKAK,bus,iett_gtfs,Üsküdar,True,False
iett_290053__bus,iett_290053,290053,ÇATALMEŞE MUHTARLIĞI,bus,iett_gtfs,Çekmeköy,True,False
iett_290054__bus,iett_290054,290054,ÇATALMEŞE MUHTARLIĞI,bus,iett_gtfs,Çekmeköy,True,False
iett_290055__bus,iett_290055,290055,ÇAMLAR,bus,iett_gtfs,Çekmeköy,True,False
iett_290057__bus,iett_290057,290057,NİŞANTEPE 1,bus,iett_gtfs,Çekmeköy,True,False
iett_290058__bus,iett_290058,290058,NİŞANTEPE 1,bus,iett_gtfs,Çekmeköy,True,False
iett_290059__bus,iett_290059,290059,NİŞANTEPE İLKOKULU,bus,iett_gtfs,Çekmeköy,True,False
iett_290061__bus,iett_290061,290061,NİŞANTEPE CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_292662__bus,iett_292662,292662,EDEBALİ SOKAK,bus,iett_gtfs,Beykoz,True,False
iett_509126__bus,iett_509126,509126,TURGUT AYDIN İLKOKULU,bus,iett_gtfs,Sancaktepe,True,False
iett_290063__bus,iett_290063,290063,BENZİNLİK,bus,iett_gtfs,Çekmeköy,True,False
iett_290064__bus,iett_290064,290064,BENZİNLİK,bus,iett_gtfs,Çekmeköy,True,False
iett_290065__bus,iett_290065,290065,VAHDET SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290066__bus,iett_290066,290066,VAHDET SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290067__bus,iett_290067,290067,TURCAN SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290068__bus,iett_290068,290068,TURCAN SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290069__bus,iett_290069,290069,YUKARI BAKLACI GİRİŞİ,bus,iett_gtfs,Beykoz,True,False
iett_290070__bus,iett_290070,290070,YUKARI BAKLACI GİRİŞİ,bus,iett_gtfs,Beykoz,True,False
iett_292664__bus,iett_292664,292664,BODUR SOKAK,bus,iett_gtfs,Beykoz,True,False
iett_292666__bus,iett_292666,292666,BAKLACI MERKEZ,bus,iett_gtfs,Beykoz,True,False
iett_292668__bus,iett_292668,292668,BAKLACI CAMİİ,bus,iett_gtfs,Beykoz,True,False
iett_292670__bus,iett_292670,292670,FATİH CADDESİ,bus,iett_gtfs,Beykoz,True,False
iett_292672__bus,iett_292672,292672,ÇAMLIK,bus,iett_gtfs,Beykoz,True,False
iett_292674__bus,iett_292674,292674,TÜRKER İNANOĞLU İLKOKULU,bus,iett_gtfs,Beykoz,True,False
iett_580052__bus,iett_580052,580052,ÜMRANİYE CUMHURİYET MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580053__bus,iett_580053,580053,ÜMRANİYE CUMHURİYET MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Ümraniye,True,False
iett_290079__bus,iett_290079,290079,ŞEHİT MURAT,bus,iett_gtfs,Çekmeköy,True,False
iett_290080__bus,iett_290080,290080,ŞEHİT MURAT,bus,iett_gtfs,Çekmeköy,True,False
iett_290081__bus,iett_290081,290081,AK SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290083__bus,iett_290083,290083,KAVİSLİ YOL,bus,iett_gtfs,Çekmeköy,True,False
iett_290087__bus,iett_290087,290087,CUMHURİYET KÖYÜ SAPAĞI,bus,iett_gtfs,Çekmeköy,True,False
iett_290089__bus,iett_290089,290089,REŞADİYE MERKEZ CAMİİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290091__bus,iett_290091,290091,REŞADİYE KÖYÜ,bus,iett_gtfs,Çekmeköy,True,False
iett_509145__bus,iett_509145,509145,SARIGAZİ KÖYİÇİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509145__metrobus,iett_509145,509145,SARIGAZİ KÖYİÇİ,metrobus,iett_gtfs,Sancaktepe,True,True
iett_681194__bus,iett_681194,681194,NURBABA SOKAK,bus,iett_gtfs,Üsküdar,True,False
iett_681196__bus,iett_681196,681196,YUNUS EMRE,bus,iett_gtfs,Üsküdar,True,False
iett_681198__bus,iett_681198,681198,NURİBEY,bus,iett_gtfs,Üsküdar,True,False
iett_681200__bus,iett_681200,681200,ZİYA PAŞA,bus,iett_gtfs,Üsküdar,True,False
iett_681202__bus,iett_681202,681202,BURHANİYE MAHALLESİ,bus,iett_gtfs,Üsküdar,True,False
iett_292678__bus,iett_292678,292678,ÜMRANİYE İZCİLİK KAMPI,bus,iett_gtfs,Beykoz,True,False
iett_580056__bus,iett_580056,580056,ÜMRANİYE İZCİLİK KAMPI,bus,iett_gtfs,Ümraniye,True,False
iett_580057__bus,iett_580057,580057,DÖRTYOL,bus,iett_gtfs,Ümraniye,True,False
iett_681204__bus,iett_681204,681204,DÖRTYOL,bus,iett_gtfs,Üsküdar,True,False
iett_681206__bus,iett_681206,681206,ÜÇYOL,bus,iett_gtfs,Üsküdar,True,False
iett_580059__bus,iett_580059,580059,BAHAR SOKAK,bus,iett_gtfs,Ümraniye,True,False
iett_580061__bus,iett_580061,580061,EŞREF BİTLİS CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580062__bus,iett_580062,580062,EŞREF BİTLİS CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580063__bus,iett_580063,580063,ERZİNCAN SOKAK,bus,iett_gtfs,Ümraniye,True,False
iett_580065__bus,iett_580065,580065,KUMRU SOKAK,bus,iett_gtfs,Ümraniye,True,False
iett_580067__bus,iett_580067,580067,ZEHRA-ASIM ÜLKER ANADOLU LİSESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580069__bus,iett_580069,580069,ÖZ IŞIK CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_681208__bus,iett_681208,681208,ŞEHİT ABDULLAH TAYYİP OLÇOK,bus,iett_gtfs,Üsküdar,True,False
iett_509146__bus,iett_509146,509146,SARIGAZİ GARAJI,bus,iett_gtfs,Sancaktepe,True,False
iett_292679__bus,iett_292679,292679,KAYNARCA YOLU,bus,iett_gtfs,Beykoz,True,False
iett_509148__bus,iett_509148,509148,VEYSEL KARANİ İLKOKULU/VEYSEL KARANİ MAHALLE MUHTARLIĞI,bus,iett_gtfs,Sancaktepe,True,False
iett_509149__bus,iett_509149,509149,VEYSEL KARANİ İLKOKULU / VEYSEL KARANİ MAHALLE MUHTARLIĞI,bus,iett_gtfs,Sancaktepe,True,False
iett_509151__bus,iett_509151,509151,SULTANAHMET CAMİİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509152__bus,iett_509152,509152,YEŞİL SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_509153__bus,iett_509153,509153,YEŞİL SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_509154__bus,iett_509154,509154,FATİH SULTAN CAMİİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509155__bus,iett_509155,509155,FATİH SULTAN CAMİİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509156__bus,iett_509156,509156,ULUGAZİ CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_292681__bus,iett_292681,292681,ŞEHİT CENGİZ,bus,iett_gtfs,Beykoz,True,False
iett_292683__bus,iett_292683,292683,AKASYALIK,bus,iett_gtfs,Beykoz,True,False
iett_292685__bus,iett_292685,292685,GÜNDOĞDU CADDESİ,bus,iett_gtfs,Beykoz,True,False
iett_292687__bus,iett_292687,292687,NENE HATUN İLKOKULU,bus,iett_gtfs,Beykoz,True,False
iett_292689__bus,iett_292689,292689,ÖRNEKKÖY MEZARLIĞI,bus,iett_gtfs,Beykoz,True,False
iett_292691__bus,iett_292691,292691,ÖRNEKKÖY,bus,iett_gtfs,Beykoz,True,False
iett_292693__bus,iett_292693,292693,ESER ÇIKMAZI,bus,iett_gtfs,Beykoz,True,False
iett_292695__bus,iett_292695,292695,ŞİRİNDERE CADDESİ,bus,iett_gtfs,Beykoz,True,False
iett_292697__bus,iett_292697,292697,GÖZDE SOKAK,bus,iett_gtfs,Beykoz,True,False
iett_292699__bus,iett_292699,292699,FATİH SULTAN MEHMET CAMİİ,bus,iett_gtfs,Beykoz,True,False
iett_292701__bus,iett_292701,292701,ŞİRİNDERE,bus,iett_gtfs,Beykoz,True,False
iett_292703__bus,iett_292703,292703,DEREYOLU,bus,iett_gtfs,Beykoz,True,False
iett_292705__bus,iett_292705,292705,ŞİRİNDERE MERKEZ CAMİİ,bus,iett_gtfs,Beykoz,True,False
iett_292707__bus,iett_292707,292707,ŞİRİNDERE KÖPRÜSÜ,bus,iett_gtfs,Beykoz,True,False
iett_292715__bus,iett_292715,292715,KÖPRÜBAŞI,bus,iett_gtfs,Beykoz,True,False
iett_292716__bus,iett_292716,292716,DÜZLÜK,bus,iett_gtfs,Beykoz,True,False
iett_292718__bus,iett_292718,292718,AHMET HAMDİ AKSEKİ CAMİİ,bus,iett_gtfs,Beykoz,True,False
iett_292719__bus,iett_292719,292719,AHMET HAMDİ AKSEKİ CAMİİ,bus,iett_gtfs,Beykoz,True,False
iett_292720__bus,iett_292720,292720,ŞEHİT SADIK ŞİŞMAN,bus,iett_gtfs,Beykoz,True,False
iett_292722__bus,iett_292722,292722,YILDIRIM SOKAK,bus,iett_gtfs,Beykoz,True,False
iett_509158__bus,iett_509158,509158,ALSANCAK CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509159__bus,iett_509159,509159,ALSANCAK CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509160__bus,iett_509160,509160,İNTİZAM SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_509161__bus,iett_509161,509161,İNTİZAM SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_509162__bus,iett_509162,509162,BEYTİ SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_509165__bus,iett_509165,509165,KAVAKLIK,bus,iett_gtfs,Sancaktepe,True,False
iett_509166__bus,iett_509166,509166,HİLAL CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509168__bus,iett_509168,509168,OSMANGAZİ CAMİİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509169__bus,iett_509169,509169,OSMANGAZİ CAMİİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509171__bus,iett_509171,509171,NERMİN AHMET HASOĞLU İMAM HATİP ORTAOKULU,bus,iett_gtfs,Sancaktepe,True,False
iett_509173__bus,iett_509173,509173,GENÇOSMAN CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509174__bus,iett_509174,509174,GENÇOSMAN CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509175__bus,iett_509175,509175,ÇATALZEYTİN,bus,iett_gtfs,Sancaktepe,True,False
iett_290639__bus,iett_290639,290639,BARAJ YOLU CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509179__bus,iett_509179,509179,ÖZTEPE CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_580071__bus,iett_580071,580071,ÜMRANİYE EĞİTİM ARAŞTIRMA HASTANESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580071__metrobus,iett_580071,580071,ÜMRANİYE EĞİTİM ARAŞTIRMA HASTANESİ,metrobus,iett_gtfs,Ümraniye,True,True
iett_5249949__bus,iett_5249949,5249949,ÜMRANİYE EĞİTİM ARAŞTIRMA HASTANESİ,bus,iett_gtfs,Ümraniye,True,False
iett_5249949__metrobus,iett_5249949,5249949,ÜMRANİYE EĞİTİM ARAŞTIRMA HASTANESİ,metrobus,iett_gtfs,Ümraniye,True,True
iett_580072__bus,iett_580072,580072,ENGELLİLER EĞİTİM MERKEZİ,bus,iett_gtfs,Ümraniye,True,False
iett_580073__bus,iett_580073,580073,ENGELLİLER EĞİTİM MERKEZİ,bus,iett_gtfs,Ümraniye,True,False
iett_509185__bus,iett_509185,509185,RECEP TAYYİP ERDOĞAN CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_5251046__bus,iett_5251046,5251046,RECEP TAYYİP ERDOĞAN CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_580074__bus,iett_580074,580074,DÖRTYOL,bus,iett_gtfs,Ümraniye,True,False
iett_580079__bus,iett_580079,580079,TAŞKARA,bus,iett_gtfs,Ümraniye,True,False
iett_580097__bus,iett_580097,580097,İMES CAMİİ,bus,iett_gtfs,Ümraniye,True,False
iett_580098__bus,iett_580098,580098,İMES CAMİİ,bus,iett_gtfs,Ümraniye,True,False
iett_290093__bus,iett_290093,290093,ÇEKMEKÖY SPOR SALONU,bus,iett_gtfs,Çekmeköy,True,False
iett_290095__bus,iett_290095,290095,DEMOKRASİ CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_5251115__bus,iett_5251115,5251115,DEMOKRASİ CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290641__bus,iett_290641,290641,SULTANBEYLİ ANADOLU LİSESİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_290642__bus,iett_290642,290642,SULTANBEYLİ ANADOLU LİSESİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_290096__bus,iett_290096,290096,TAŞDELEN CUMHURİYET CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_509186__bus,iett_509186,509186,ÇİMEN SOKAK,bus,iett_gtfs,Sancaktepe,True,False
iett_580099__bus,iett_580099,580099,ÜMRANİYE EVLENDİRME DAİRESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580100__bus,iett_580100,580100,ÜMRANİYE EVLENDİRME DAİRESİ,bus,iett_gtfs,Ümraniye,True,False
iett_290612__bus,iett_290612,290612,FEVZİ ÇAKMAK CADDESİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_290652__bus,iett_290652,290652,FEVZİ ÇAKMAK CADDESİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_290098__bus,iett_290098,290098,ÖMERLİ ÇAYIRI,bus,iett_gtfs,Çekmeköy,True,False
iett_290099__bus,iett_290099,290099,ÖMERLİ ÇAYIRI,bus,iett_gtfs,Çekmeköy,True,False
iett_284648__bus,iett_284648,284648,KÖMÜRCÜODA SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284649__bus,iett_284649,284649,KÖMÜRCÜODA SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_290100__bus,iett_290100,290100,ŞEHİT ÖĞRETMEN FATMA NUR ÇELİK MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_284650__bus,iett_284650,284650,ÜVEZLİ SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284872__bus,iett_284872,284872,ÜVEZLİ SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284652__bus,iett_284652,284652,YEŞİLVADİ SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284653__bus,iett_284653,284653,YEŞİLVADİ SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284654__bus,iett_284654,284654,KIZILCAKÖY SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284655__bus,iett_284655,284655,KIZILCAKÖY SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284656__bus,iett_284656,284656,IŞIK ÜNİVERSİTESİ KAMPÜSÜ,bus,iett_gtfs,Şile,True,False
iett_284657__bus,iett_284657,284657,IŞIK ÜNİVERSİTESİ KAMPÜSÜ,bus,iett_gtfs,Şile,True,False
iett_284658__bus,iett_284658,284658,MEŞRUTİYET KÖYÜ SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284659__bus,iett_284659,284659,MEŞRUTİYET KÖYÜ SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284660__bus,iett_284660,284660,AHMETLİ KÖYÜ SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284661__bus,iett_284661,284661,AHMETLİ KÖYÜ SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284662__bus,iett_284662,284662,KUMBABA SAPAĞI,bus,iett_gtfs,Şile,True,False
iett_284664__bus,iett_284664,284664,ÜSKÜDAR CADDESİ,bus,iett_gtfs,Şile,True,False
iett_284665__bus,iett_284665,284665,ÜSKÜDAR CADDESİ,bus,iett_gtfs,Şile,True,False
iett_795945__bus,iett_795945,795945,ŞİLE TERMİNAL,bus,iett_gtfs,Şile,True,False
iett_580101__bus,iett_580101,580101,ÜMRANİYE EĞİTİM VE ARAŞTIRMA HASTANESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580102__bus,iett_580102,580102,ÜMRANİYE EĞİTİM VE ARAŞTIRMA HASTANESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580103__bus,iett_580103,580103,ÜMRANİYE EĞİTİM VE ARAŞTIRMA HASTANESİ,bus,iett_gtfs,Ümraniye,True,False
